,Time,Text
65,2019-01-02 19:58:05+00:00,"hh amir attended evening part the competitions the qatar exxonmobil open tennis tournament, is organized qatar tennis federation the khalifa international tennis squash complex. qna"
66,2019-01-02 19:52:45+00:00,[job] process support analyst professional morning afternoon shift | company exxonmobil | location praha a czech republic | praha oil gas jobs | more info
67,2019-01-02 19:51:42+00:00,great day the exxonmobil qatar open tennis
68,2019-01-02 19:40:39+00:00,the th edition qatar exxonmobil open tennis championship featuring the winners and . qatarexxonmobil djokernole atp qatartennis
69,2019-01-02 19:33:46+00:00,trump says running controlling oil price companies. there shares will tank bp exxonmobil cnn shell skynews reuters cnn
70,2019-01-02 19:29:45+00:00,"novak djokovic able grab nd win he defeated italian tennis player marton fucsovics sets in qatar exxonmobil open tennis championship , , djokernole fucsovics qatartennis qatarexxonmobil atp qatartennis"
71,2019-01-02 19:19:33+00:00,secretaryzinke potus interior when you start exxonmobil?
72,2019-01-02 19:07:23+00:00,jayrosen nyu meetthepress don’t strain muscle patting nbcnews the back. they aired least one exxonmobil commercial the show sunday seems little hypocritical
73,2019-01-02 18:55:46+00:00,"c try explain you compete exxonmobil the states, to fund support hospitals schools, increasing number aging seniors avoiding hate crime a multicultural society a pro white racist agenda using tax breaks the rich"
74,2019-01-02 18:44:24+00:00,ieefa update ends energy sector last place the s&amp;p energyinvestmenttrends exxonmobil oilindustry energysector
75,2019-01-02 18:26:09+00:00,"novak djokovic remained course a third qatar exxonmobil open title rallying a set to beat marton fucsovics , , wednesday. the two time champion, improves..."
76,2019-01-02 18:26:08+00:00,"after solid season, stan wawrinka growing confidence beginning a positive frame mind. twenty four hours from beating karen khachanov qatar exxonmobil open, the year old..."
77,2019-01-02 18:23:24+00:00,great piece dleonhardt climatechange hope supports nytimes ending relationship exxonmobil
78,2019-01-02 18:15:04+00:00,will exxon greenlight this huge lng project? energy mozambique africa exxonmobil flng oil gas oilandgas subsea commodities economics markets trading alxcltd
79,2019-01-02 17:53:07+00:00,exxonmobil you knew. just like cigarette companies. exxonknew climatechange
80,2019-01-02 17:45:33+00:00,exxonmobil oil gas career
81,2019-01-02 17:35:43+00:00,exxonmobil guyana works unaffected ships interception
82,2019-01-02 17:34:13+00:00,aisamhqureshi gonzalezsanty exxonmobil qa congrats. it pure luck. nothing anyone hand.
83,2019-01-02 17:26:53+00:00,aspetar provides world class medical services qatar exxonmobil open aspetar qatartennis qatar aspirezone qatarexxonmobilopen aspetar
84,2019-01-02 17:18:48+00:00,exxonmobil ships reached karachi gas drilling
85,2019-01-02 17:12:12+00:00,"rt live tennis qatar exxonmobil open nd round pierre hugues herbert beat maximilian marterer , ,"
86,2019-01-02 17:11:28+00:00,aisamhqureshi gonzalezsanty exxonmobil qa well played
87,2019-01-02 17:07:07+00:00,"qatar exxonmobil open nd round pierre hugues herbert beat maximilian marterer , ,"
88,2019-01-02 17:06:51+00:00,exxonmobil commence drilling th
89,2019-01-02 17:00:56+00:00,aisamhqureshi gonzalezsanty exxonmobil qa aww.. hard luck them. all best you the semi s.
90,2019-01-02 16:58:12+00:00,looking our next round tomorrow gonzalezsanty sha allah not ideal best get our quarterfinals today n reach semifinals doha exxonmobil qa open walkoever our opponents due injury.
91,2019-01-02 16:54:32+00:00,exxonmobil supply vessels arrived pakistan offshore drilling coast karachi
92,2019-01-02 16:52:57+00:00,"hydrocarbon discoveries shell us, chevron, equinor, exxonmobil, eni, omv, gazpromen, novatek &amp; quandrant energy. are things finally looking for oilandgas industry what’s key a successful &gt; geoscience energy"
93,2019-01-02 16:40:07+00:00,"youtube paulhbeckwith iagu grist allanmargolin realdonaldtrump yalee chinauncensored climatebrad earthguardianz discovermag climatecentral cnn theagu noaa climatereality megangarber potus newscientist sciam nationofchange oharjo kenroth cnnpolitics qz yayitsrob epa weatherchannel buzzfeednews bp plc chevron conocophillips exxonmobil shell frontlinepbs deptoflabour yahoonews voxdotcom forbes conversationedu futurism senbillnelson politicomag stevewestly myfairobserver agu scicomm johnfocook sander vdlinden climatechange climatechangeisreal no arctic sea ice; greenland exposed; coast toast; jet streams kaput via youtube , views now, bad plainly spoken science. not many views some garbage climate change deniers sites though...."
94,2019-01-02 16:36:47+00:00,"game set match djokernole defeats marton fucsovics , , is to quarterfinals qatar exxonmobil open. idemo"
95,2019-01-02 16:34:04+00:00,"qatar exxonmobil open nd round djokernole beat marton fucsovics , ,"
96,2019-01-02 16:33:48+00:00,existing legal frameworks maintain unequal power relationships. ny’s climate lawsuit accuses exxonmobil fraud shareholders — dispute rich — letting continue knowingly poison the planet lie it the public.
97,2019-01-02 16:28:02+00:00,"tuchelszn kvlmason stanwawrinka qatartennis psg english no, that’s nasser the place a different day. he’s the qatar exxonmobil open pretty much ever day now."
98,2019-01-02 16:13:02+00:00,"investment low carbon energy remains poor all major oil companies, including bp, shell, chevron, exxonmobil"
99,2019-01-02 16:08:24+00:00,"when at&amp;t lowes even exxonmobil opting for renewables, know energytransition real."
100,2019-01-02 16:01:09+00:00,official umpires group shot qatar exxonmobil open qatartennis qatarexxonmobil
101,2019-01-02 15:54:56+00:00,watching qatar exxonmobil open
102,2019-01-03 23:52:12+00:00,brianmbunde exxonmobil i would like work u a grad intern
103,2019-01-03 23:40:12+00:00,exxonmobil aus it help you t completely destroy environment this island continent of us just trying live exxonmobil sheer profit. also start paying tax stop abusing your workers.
104,2019-01-03 23:32:15+00:00,edwardthardy leewpaul the billion exxonmobil oil deal
105,2019-01-03 23:26:23+00:00,did know exxonmobil australia supports many local education initiatives?learn stem melbswest gippsnews
106,2019-01-03 23:14:23+00:00,venezuela attempted land helicopter exxonmobil research vessel foreign minister
107,2019-01-03 23:00:53+00:00,"exxonmobil started a kbpd delayed coking unit producing , mta petcoke kbpd antwerp refinery. petcoke be . sulfur. fsuenergy petcoke petcoke bloombergnrg ogjonline exxonmobil"
108,2019-01-03 22:55:15+00:00,"materials scientist mechanics composites clinton, new jersey exxonmobil research engineering company"
109,2019-01-03 22:33:24+00:00,"the return the world’s largest oil gas company, exxonmobil, pakistan a gap nearly three decades reflects trend. / pmik pti pakistan"
110,2019-01-03 22:30:06+00:00,"“the co venture participants the mozambique area project secured lng offtake commitments affiliated buyer entities the partners, said downstream plant operator exxonmobil december .”"
111,2019-01-03 22:23:20+00:00,"so, it looks like i a victim gas pump atm skimmers likely the exxonmobil pump nebraska connecticut ave, dc last place used. my number got used times various speedway locations farmingdale, ny. hey guys about checking id’s"
112,2019-01-03 22:20:33+00:00,exxonmobil starts drilling for oil gas beneath sea pakistan via youtube
