,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-12-31,65.440002,66.08000200000001,64.75,65.519997,61.40333199999999,7627200
1,2019-01-02,64.860001,65.870003,64.440002,65.58000200000001,61.459568000000004,7322400
2,2019-01-03,65.25,65.900002,64.639999,65.230003,61.131556999999994,7001800
3,2019-01-04,66.089996,67.43,65.949997,66.82,62.621662,7214800
4,2019-01-07,67.389999,69.349998,66.720001,68.610001,64.299187,8908100
5,2019-01-08,68.790001,69.739998,67.260002,68.529999,64.224205,10335000
6,2019-01-09,68.57,68.68,65.309998,66.040001,61.89066700000001,14981000
7,2019-01-10,66.019997,66.279999,64.559998,65.550003,61.43145,15503500
8,2019-01-11,65.18,65.82,64.360001,65.809998,61.675121,11396300
9,2019-01-14,65.379997,65.779999,64.900002,65.339996,61.234642,9276000
10,2019-01-15,64.68,64.82,63.139998999999996,63.740002000000004,59.735172,15501500
11,2019-01-16,63.810001,64.5,63.669998,63.919998,59.903862,13551200
12,2019-01-17,63.970001,64.089996,63.27,63.369999,59.388419999999996,12599200
13,2019-01-18,64.650002,65.550003,64.300003,65.519997,61.40333199999999,15600000
14,2019-01-22,65.389999,65.769997,64.599998,64.91999799999999,60.84103399999999,8492600
15,2019-01-23,65.300003,66.32,64.900002,66.110001,61.956272,9101400
16,2019-01-24,65.5,65.629997,64.559998,64.980003,61.361346999999995,7039900
17,2019-01-25,65.57,65.809998,65.139999,65.449997,61.80518000000001,8625700
18,2019-01-28,65.110001,65.260002,63.580002,65.239998,61.606868999999996,8642000
19,2019-01-29,65.459999,66.150002,65.18,65.540001,61.890159999999995,7293600
20,2019-01-30,66.290001,66.660004,65.769997,65.959999,62.28677,7340600
21,2019-01-31,65.949997,66.410004,65.550003,65.550003,61.899609,10883200
22,2019-02-01,64.5,65.720001,62.880001,65.220001,61.587990000000005,16742500
23,2019-02-04,65.25,65.91999799999999,64.870003,65.910004,62.239567,7151900
24,2019-02-05,66.239998,66.379997,65.389999,65.66999799999999,62.012924,6763900
25,2019-02-06,65.440002,66.290001,65.360001,66.029999,62.352881999999994,6494600
26,2019-02-07,65.970001,66.129997,64.949997,65.75,62.088469999999994,6306600
27,2019-02-08,65.489998,65.699997,64.360001,65.010002,61.389683,7754000
28,2019-02-11,65.349998,65.730003,65.010002,65.099998,61.474669999999996,9654800
29,2019-02-12,65.440002,67.400002,65.300003,67.010002,63.278296999999995,7868000
30,2019-02-13,67.33000200000001,68.160004,67.129997,67.790001,64.01487,9738200
31,2019-02-14,67.459999,68.160004,66.769997,67.690002,63.920429000000006,6988200
32,2019-02-15,68.260002,69.870003,67.849998,69.529999,65.657974,10245400
33,2019-02-19,70.209999,70.32,69.279999,69.879997,65.98846400000001,13091900
34,2019-02-20,63.669998,65.190002,63.299999,64.220001,60.643673,43365600
35,2019-02-21,64.029999,64.150002,61.959998999999996,62.349998,58.877804000000005,26490600
36,2019-02-22,62.139998999999996,62.349998,61.169998,61.950001,58.500083999999994,20182900
37,2019-02-25,62.119999,62.290001000000004,61.200001,61.23,57.82018299999999,12853900
38,2019-02-26,61.25,61.580002,60.59,60.68,57.300812,12273600
39,2019-02-27,60.43,60.490002000000004,58.459998999999996,58.5,55.24221800000001,20986500
40,2019-02-28,58.540001000000004,58.790001000000004,57.560001,57.830002,54.609528000000005,17121000
41,2019-03-01,58.150002,58.740002000000004,58.060001,58.130001,54.892818000000005,14432800
42,2019-03-04,58.369999,58.549999,55.799999,55.959998999999996,52.843655000000005,17836000
43,2019-03-05,56.150002,56.200001,54.369999,54.959998999999996,51.899345000000004,27776100
44,2019-03-06,54.740002000000004,55.009997999999996,54.0,54.0,50.992805,15876800
45,2019-03-07,54.139998999999996,54.34,52.169998,52.360001000000004,49.444140999999995,23030200
46,2019-03-08,52.060001,53.099998,51.93,52.93,49.982399,21748300
47,2019-03-11,53.099998,53.889998999999996,52.310001,53.75,50.756733000000004,14770200
48,2019-03-12,54.02,54.93,53.720001,54.650002,51.606613,16681400
49,2019-03-13,55.610001000000004,56.919998,55.310001,56.57,53.419689,22936500
50,2019-03-14,56.950001,57.41,55.669998,55.880001,52.768119999999996,15216100
51,2019-03-15,55.919998,56.189999,55.27,55.599998,52.503707999999996,24262200
52,2019-03-18,55.610001000000004,56.919998,55.560001,56.669998,53.514122,12752900
53,2019-03-19,56.700001,57.540001000000004,56.48,57.09,53.910728000000006,12367400
54,2019-03-20,56.82,56.900002,55.810001,56.16,53.032531999999996,11405800
55,2019-03-21,56.07,57.610001000000004,55.779999,57.400002,54.203472,10452700
56,2019-03-22,57.110001000000004,57.279999,55.919998,56.040001000000004,52.919212,10204200
57,2019-03-25,55.799999,56.130001,54.400002,54.950001,51.889904,12968600
58,2019-03-26,55.380001,56.169998,55.080002,55.389998999999996,52.305405,11730900
59,2019-03-27,53.939999,54.43,52.830002,54.049999,51.04002,21327300
60,2019-03-28,54.18,54.599998,53.25,53.360001000000004,50.388453999999996,11564900
61,2019-03-29,53.549999,53.970001,53.290001000000004,53.93,50.926708000000005,11361500
62,2019-04-01,54.16,54.34,53.450001,54.189999,51.17223,10790100
63,2019-04-02,52.68,52.919998,51.77,52.130001,49.226952000000004,22104400
64,2019-04-03,52.419998,53.07,52.32,52.790001000000004,49.850196999999994,17437400
65,2019-04-04,52.880001,53.459998999999996,52.799999,53.400002,50.426224,11058000
66,2019-04-05,53.610001000000004,54.200001,53.509997999999996,54.060001,51.049469,10002100
67,2019-04-08,53.959998999999996,54.490002000000004,53.740002000000004,54.150002,51.13446,8374100
68,2019-04-09,54.099998,54.330002,53.450001,53.720001,50.728405,9275800
69,2019-04-10,53.700001,53.889998999999996,53.040001000000004,53.869999,50.870056,11853400
70,2019-04-11,53.98,54.369999,52.470001,52.689999,49.755764,11354700
