,Unnamed: 0,Time,Text,Sentiment
35,35,2019-01-01 22:51:15+00:00,wells fargo prime example this million settlement forging millions fake accounts yet is no one the head this company held responsible in wellsfargo reached a . billion settlement shoddy/reckless home loans. financialmurder,"[55.41240346072782, 45.079513540793954, -9.60797812909773]"
36,36,2019-01-01 22:48:01+00:00,wells fargo | wfc classic head &amp; shoulders complete bearish candles long short wells fargo wcx,"[6.574712982197664, 20.718781230778255, -10.73126356477507]"
37,37,2019-01-01 22:47:44+00:00,need help an expert. wells fargo mangement commits fraud. the company e.g. million little people wells shares their k gets fined million. can shareholders sue sec state ags wrongful penalty? the exectives culpable party shareholderrights,"[37.6407299884001, 19.563669737309922, 2.591066762077375]"
38,38,2019-01-01 22:42:15+00:00,i mean s a big deal a year ago today i open account wells fargo lol haha,"[11.913860688150951, 2.3351562963789685, -9.649193324059894]"
39,39,2019-01-01 22:39:08+00:00,"bayer monsanto sues wells fargo, citizens over default threats","[19.775560162296234, 10.64901323066291, -11.240898594877894]"
40,40,2019-01-01 22:36:33+00:00,"ktla rose parade part this presentation the rose parade aired ktla jan. , . the following parade entries included this segment rose parade grand finale presented wells fargo ..","[107.5055236143682, 78.9816145074813, -7.905148711631696]"
41,41,2019-01-01 22:32:15+00:00,unless big bank wells fargo. they steal money outright.,"[18.13483564501377, -1.2664527009326183, -11.293877954074013]"
42,42,2019-01-01 22:30:17+00:00,"people watch laurie nordquist, wells fargo minnesota ceo","[8.877701579945406, 21.08728550475095, 1.1782064550855225]"
43,43,2019-01-01 22:30:00+00:00,a year market volatility. wells fargo investment institute profiles year an investment standpoint its report. read for insights all major asset classes strategies consider .,"[98.58130576240899, 88.88943778903622, -8.33216860806887]"
44,44,2019-01-01 22:26:29+00:00,do know emotions influence investment decision making? wells fargo investment institute shares insight how approach emotional bias investing.,"[57.10467633861716, 68.90532619405268, 1.7386307196962179]"
45,45,2019-01-01 22:23:57+00:00,"bitcoin price analysis btc bounce back, wells fargo reimburse million","[8.62149690553374, 9.251749838172444, -11.166036190398685]"
46,46,2019-01-01 22:23:23+00:00,"over last years, wells fargo bank got caught. paid gov’t . billion total fines, penalties ripoffs. yet bank’s profit same years = billion. total fines, penalties = . profits. trivial. no wonder banks keep ripping us off.","[58.256467331182954, 84.18476189007616, -7.011436033950375]"
47,47,2019-01-01 22:20:49+00:00,"it getting partly cloudy look ↑ the sky ffel f temp. keep phones dry, call if need samsungrepair hooverhigh wellsfargo pizzahut","[24.672460388268863, 28.477670111326688, -9.60796344308595]"
48,48,2019-01-01 22:19:35+00:00,wells fargo’s mortgage loan mistake results foreclosures homeowners,"[21.627944253340733, 12.18294359058887, 0.20566510294578677]"
49,49,2019-01-01 22:19:10+00:00,roseparade wellsfargo annemarie why... ??? i tuned for traditional rose parade today apparently traveled back time the macy’s thanksgiving parade.,"[60.302746094282526, 39.77655693143733, -8.439388719325052]"
50,50,2019-01-01 22:17:42+00:00,wellsfargo lmfaooooooo.,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
51,51,2019-01-02 23:55:37+00:00,men s basketball augsburg hosts saint john in huge miac battle tonight pm si melby hall live video/stats links dh dhoops auggiepride ... auggiegameday sponsored wellsfargo,"[43.88540530021198, 81.77405957936186, 14.40733180245617]"
52,52,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
53,53,2019-01-02 23:54:36+00:00,elaine chao plows dividends back into wells fargo stock via barronsonline,"[26.83325434192486, 7.386113871943898, -10.336727319274068]"
54,54,2019-01-02 23:54:31+00:00,latimes wells fargo a perfect example a company the government seize.... now.,"[11.015821799880268, 8.630543885067446, -11.624060769880735]"
