,Unnamed: 0,Time,Text,Sentiment
744,744,2019-01-15 20:37:08+00:00,abhi exxonmobil walo ney drilling start ki hai dollar dollarvsrupee,"[22.035904990193284, 31.6252552925478, -10.422281750048356]"
745,745,2019-01-15 20:36:49+00:00,. exxonmobil sends undisclosed agents question opposing counsel about colorado climate litigation. listen the recorded conversation,"[38.00730202917303, 31.224237729359956, -9.81081650482379]"
746,746,2019-01-15 20:34:20+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov come pakistan,"[20.51501191089787, 20.120916167114938, -10.538405967813489]"
747,747,2019-01-15 20:24:26+00:00,"this secretive concealed carry group now third biggest spender facebook political ads, behind betoorourke realdonaldtrump ahead moveon exxonmobil, since issielapowsky revealed role last october","[25.154795756270747, 48.05414191419321, -9.743764095576282]"
748,748,2019-01-15 20:23:14+00:00,alihzaidipti insafpk eni exxonmobil maritimegovpk pid gov i really hope works out. best luck pakistanis,"[13.525754238110512, 6.345700317912886, -13.89426462451614]"
749,749,2019-01-15 20:19:31+00:00,same case pak rs. google issues. but true. this can be true exxonmobil able discover oil karachi. pray happens. the happiness felt today could change reality that happens.,"[41.67289815392029, 28.08901405096431, 10.540522463060839]"
750,750,2019-01-15 20:17:21+00:00,alihzaidipti insafpk eni exxonmobil maritimegovpk pid gov i an offshore oil &amp; gas project engineer dubai would love work pakistan.,"[57.11417782454585, 61.17346028522854, 1.3002114077382743]"
751,751,2019-01-15 20:08:18+00:00,exxonmobil can help the internship link nigeria.,"[-1.7116723353100192, -3.27980298451071, -11.209697508415761]"
752,752,2019-01-15 20:08:05+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov so we extract one million day ll all gone days?,"[34.78124358070414, 43.756546449425514, -11.05043700522647]"
753,753,2019-01-15 20:06:24+00:00,alihzaidipti insafpk eni exxonmobil maritimegovpk pid gov all best,"[11.649633813089364, 7.989999646990725, -12.18883305012308]"
754,754,2019-01-15 20:01:04+00:00,exxonmobil ya gas station got for . is outrageous is cents bronx whats going in the new year,"[27.41034991320115, 6.212899770600345, -9.59500952845113]"
755,755,2019-01-15 19:58:03+00:00,"exxonmobil, inec, chi limited, ibedc, nigerdock plc, procter &amp; gamble, swift networks, futo…","[-0.039498749996617066, 20.013026318849974, -11.386524305000997]"
756,756,2019-01-15 19:56:19+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov may allah bless my duas always you,"[22.33187993126418, 17.50606418833207, -12.053928940692408]"
757,757,2019-01-15 19:45:39+00:00,"“ offshore pakistan, exxonmobil eni spud ultra deepwater kekra well early , targeting carbonate play could a game changer the country burgeoning gas market.” woodmackenzie exxonmobil eni pid gov asad umar","[31.4633478032563, 40.51137255877879, -10.24832525388986]"
