,Unnamed: 0,Time,Text,Sentiment
45,45,2019-01-01 19:50:12+00:00,north hollywood shootout available via linkinbio vintage sbaby s s skid bankofamerica bofa northhollywoodshootout northhollywood shootout…,"[39.84358885944743, 59.238054621747374, -9.607451303139129]"
46,46,2019-01-01 19:48:42+00:00,new post bank america files blockchain atm a service patent been published market networks blockchain,"[52.37482998338124, 50.91866048029944, -9.254090840615689]"
47,47,2019-01-01 19:42:00+00:00,bank america files blockchain atm a service patent blockchain atm fintech rt pegasusfintech,"[20.988384847216604, 39.53569923960874, -10.425821653076085]"
48,48,2019-01-01 19:40:10+00:00,bank america files blockchain atm a service patent blockchain atm fintech,"[20.988384847216604, 39.53569923960874, -10.425821653076085]"
49,49,2019-01-01 19:40:08+00:00,sep jason krips expensed . air fare bank america meeting calgary ableg,"[22.961055972913503, 10.622431459093008, 11.66410856010053]"
50,50,2019-01-01 19:31:54+00:00,"bankofamerica yet another reason i tell family friends dump boa. not poor security, now son deposits check / told funds not available him / when he contacted boa, reply was, “tough luck.” dumpboa","[56.474527651497446, 63.698853939746456, -9.009725957060468]"
51,51,2019-01-02 23:59:30+00:00,brianagude chase bankofamerica i literally despise chase,"[-1.4968136901019335, -0.6258997277623881, -11.622073366415702]"
52,52,2020-11-06 18:51:33+00:00,learn edge computing market growing how designing selecting the proper solid state drive important.,"[41.216146885631154, 51.94403849785067, -10.778087193660312]"
53,53,2019-01-02 23:58:00+00:00,bank of america here stocks like for the beginning the year,"[-2.799504338321152, 5.562236288544369, -10.975454640339294]"
54,54,2019-01-02 23:57:25+00:00,wayne hornets willyhg nicolasbatum devontegraham bankofamerica okay wayne lol,"[1.3576276097314632, 19.264823093571515, -11.961652851407536]"
55,55,2019-01-02 23:57:11+00:00,traders sell bank america bac strength bac stocks,"[41.8193012241248, 29.09600763237526, -10.461663301738604]"
56,56,2019-01-02 23:57:10+00:00,traders sell bank america bac strength bac,"[41.8193012241248, 29.09600763237526, -10.461663301738604]"
57,57,2019-01-02 23:56:12+00:00,"i at bank america new york, ny","[7.4467142097455765, 6.284093942541318, -10.998042778874854]"
58,58,2019-01-02 23:55:03+00:00,"hornets willyhg nicolasbatum devontegraham bankofamerica this one isn’t woke enough me gang. i need equal representation trans, polygamist, whatever amanda teague or else i’ve got sit one out.","[10.994942034933022, 20.65451449330638, -9.90492662119776]"
59,59,2019-01-02 23:54:32+00:00,hornets willyhg nicolasbatum devontegraham bankofamerica need shirt...,"[-2.0239097454452066, -1.7941930020692571, -11.26801173662873]"
